provider_code,event_at,type,amount,location,status,is_injected_anomaly,scenario_label
rocket_sim,2026-07-10T17:46:30Z,cash_in,900,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:46:43Z,cash_in,2000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:47:15Z,cash_in,1450,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:48:34Z,cash_out,3800,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:50:34Z,cash_out,3550,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:50:45Z,cash_out,1450,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:51:07Z,cash_out,3700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:51:15Z,cash_out,1650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:51:43Z,cash_in,2800,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:51:47Z,cash_out,2650,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:52:00Z,cash_out,2200,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:52:32Z,cash_in,1050,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:53:09Z,cash_out,5000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:53:26Z,cash_in,1250,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:53:30Z,cash_in,1950,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:53:34Z,cash_out,2250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:53:39Z,cash_out,2600,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:53:49Z,cash_out,1650,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:54:45Z,cash_in,4200,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:55:37Z,cash_out,17600,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:56:07Z,cash_in,5100,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:57:12Z,cash_out,650,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:57:14Z,cash_in,900,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:58:05Z,cash_out,5550,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:58:57Z,cash_in,1200,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:59:27Z,cash_in,1050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:59:59Z,cash_out,2000,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:00:24Z,cash_out,350,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:00:31Z,cash_in,1700,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:00:35Z,cash_out,3350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:01:11Z,cash_in,6050,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:01:35Z,cash_in,2400,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:02:49Z,cash_in,6800,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:03:29Z,cash_in,6600,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:03:58Z,cash_in,4400,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:04:00Z,cash_out,4400,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:04:12Z,cash_out,2650,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:04:36Z,cash_in,1600,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:04:36Z,cash_out,5200,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:05:28Z,cash_out,950,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:05:29Z,cash_in,3750,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:06:51Z,cash_in,600,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:07:28Z,cash_in,2150,"Zindabazar, Sylhet",pending,0,normal
rocket_sim,2026-07-10T18:07:31Z,cash_out,3000,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:08:21Z,cash_out,1650,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:08:24Z,cash_in,1900,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:08:49Z,cash_out,1000,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:09:11Z,cash_out,5900,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:09:16Z,cash_out,1000,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:09:28Z,cash_out,6250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:09:48Z,cash_out,1750,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:11:26Z,cash_out,8650,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:11:30Z,cash_in,7150,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:11:43Z,cash_in,3400,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:11:49Z,cash_out,4600,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:12:00Z,cash_in,1550,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:12:40Z,cash_in,2700,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:13:59Z,cash_in,2250,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:14:08Z,cash_in,4200,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:14:17Z,cash_out,3250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:14:22Z,cash_in,750,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:14:45Z,cash_out,3800,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:14:49Z,cash_out,2650,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:15:14Z,cash_out,2950,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:15:23Z,cash_out,2300,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:15:29Z,cash_in,350,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:15:46Z,cash_out,6850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:16:10Z,cash_in,2900,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:17:04Z,cash_in,2600,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:17:31Z,cash_out,1850,"Zindabazar, Sylhet",failed,0,normal
nagad_sim,2026-07-10T18:18:01Z,cash_in,3300,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:18:10Z,cash_in,450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:18:15Z,cash_out,13700,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:18:51Z,cash_in,850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:19:11Z,cash_out,2250,"Zindabazar, Sylhet",pending,0,normal
nagad_sim,2026-07-10T18:19:24Z,cash_out,2800,"Zindabazar, Sylhet",pending,0,normal
bkash_sim,2026-07-10T18:19:37Z,cash_in,4600,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:21:42Z,cash_out,5800,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:23:14Z,cash_out,4600,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:23:37Z,cash_in,8400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:24:07Z,cash_in,7800,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:24:21Z,cash_in,3900,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:24:33Z,cash_in,6900,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:24:48Z,cash_in,3000,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:24:56Z,cash_in,3300,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:25:13Z,cash_out,3500,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:25:31Z,cash_out,1150,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:25:41Z,cash_in,1550,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:26:13Z,cash_in,2950,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:26:49Z,cash_out,7200,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:27:05Z,cash_in,1900,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:27:38Z,cash_in,1550,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:27:43Z,cash_in,2100,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:28:01Z,cash_out,700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:28:04Z,cash_in,850,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:28:08Z,cash_in,3700,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:28:08Z,cash_in,1750,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:28:08Z,cash_in,1450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:29:45Z,cash_out,2200,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:29:48Z,cash_out,5350,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:29:50Z,cash_in,3350,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:29:53Z,cash_out,2350,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:30:54Z,cash_in,7700,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
nagad_sim,2026-07-10T18:31:40Z,cash_in,2150,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:32:25Z,cash_out,1200,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:32:37Z,cash_out,1800,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:32:42Z,cash_in,2100,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:33:13Z,cash_out,6550,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:33:21Z,cash_out,1000,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:33:57Z,cash_in,14950,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
rocket_sim,2026-07-10T18:34:01Z,cash_out,10400,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
bkash_sim,2026-07-10T18:34:52Z,cash_out,1350,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:35:04Z,cash_out,3600,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
nagad_sim,2026-07-10T18:35:06Z,cash_out,1350,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:35:07Z,cash_in,1750,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:35:31Z,cash_out,1450,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
bkash_sim,2026-07-10T18:35:34Z,cash_out,16050,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:35:51Z,cash_in,2450,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:35:57Z,cash_out,2100,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:36:00Z,cash_out,9700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:36:05Z,cash_out,2850,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:36:05Z,cash_in,9050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:36:16Z,cash_in,2500,"Ambarkhana, Sylhet",pending,0,normal
rocket_sim,2026-07-10T18:36:26Z,cash_out,11900,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
bkash_sim,2026-07-10T18:36:47Z,cash_out,4950,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:37:16Z,cash_in,1650,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:37:55Z,cash_out,1300,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:38:18Z,cash_in,7400,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
rocket_sim,2026-07-10T18:38:38Z,cash_in,10500,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
rocket_sim,2026-07-10T18:38:51Z,cash_out,12750,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
bkash_sim,2026-07-10T18:38:58Z,cash_out,1600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:39:15Z,cash_out,1100,"Zindabazar, Sylhet",pending,0,normal
bkash_sim,2026-07-10T18:39:28Z,cash_out,2900,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:39:37Z,cash_out,2200,"Shahjalal Uposhahar, Sylhet",pending,0,normal
rocket_sim,2026-07-10T18:39:45Z,cash_in,7600,"Shahjalal Uposhahar, Sylhet",completed,0,legitimate_surge
rocket_sim,2026-07-10T18:41:04Z,cash_in,2500,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:41:19Z,cash_out,6200,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:43:03Z,cash_in,5000,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:44:14Z,cash_in,1050,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:45:12Z,cash_in,4300,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:45:37Z,cash_out,2000,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:46:28Z,cash_out,15800,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:46:30Z,cash_out,600,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:46:44Z,cash_out,4850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:46:45Z,cash_out,1450,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:46:45Z,cash_out,2250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:47:26Z,cash_in,1700,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:48:08Z,cash_in,2600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:48:17Z,cash_out,850,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:48:59Z,cash_in,2250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:49:11Z,cash_out,1700,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:49:23Z,cash_in,2550,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:49:49Z,cash_in,1350,"Ambarkhana, Sylhet",pending,0,normal
bkash_sim,2026-07-10T18:50:05Z,cash_out,1800,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:50:08Z,cash_out,4200,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:50:31Z,cash_out,1900,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:50:43Z,cash_out,2800,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:50:58Z,cash_out,750,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:51:02Z,cash_in,10850,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:51:11Z,cash_in,3750,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:51:34Z,cash_out,6450,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:51:48Z,cash_out,3600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:51:52Z,cash_in,9000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:51:58Z,cash_in,1100,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:52:28Z,cash_in,3750,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:52:41Z,cash_in,650,"Ambarkhana, Sylhet",failed,0,normal
nagad_sim,2026-07-10T18:54:40Z,cash_out,2450,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:55:06Z,cash_in,4150,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:55:33Z,cash_in,3950,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:56:56Z,cash_out,2350,"Zindabazar, Sylhet",failed,0,normal
bkash_sim,2026-07-10T18:57:16Z,cash_out,5450,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:58:31Z,cash_out,2350,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T18:58:34Z,cash_out,4850,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:58:44Z,cash_in,4600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T18:59:15Z,cash_in,11250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T18:59:29Z,cash_out,2500,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T19:00:39Z,cash_out,4450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T19:00:44Z,cash_in,1400,"Zindabazar, Sylhet",pending,0,normal
nagad_sim,2026-07-10T19:01:32Z,cash_in,1400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T19:02:04Z,cash_in,1600,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:02:35Z,cash_out,7100,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T19:03:01Z,cash_in,2200,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T19:03:30Z,cash_in,3050,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:04:42Z,cash_out,1000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T19:04:47Z,cash_in,2150,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T19:05:53Z,cash_out,4650,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T19:06:08Z,cash_in,2250,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T19:06:12Z,cash_out,3500,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T19:06:40Z,cash_in,4300,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:06:40Z,cash_in,1750,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:06:46Z,cash_in,950,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T19:07:04Z,cash_out,2700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T19:07:18Z,cash_out,2400,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T19:07:48Z,cash_out,4500,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:07:48Z,cash_in,8450,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T19:07:58Z,cash_in,1200,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:08:19Z,cash_in,1250,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T19:08:37Z,cash_out,1400,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T19:09:02Z,cash_out,19200,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T19:09:11Z,cash_out,700,"Ambarkhana, Sylhet",failed,0,normal
bkash_sim,2026-07-10T19:09:26Z,cash_in,1050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T19:10:00Z,cash_in,2150,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:10:03Z,cash_out,2450,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T19:10:05Z,cash_in,1450,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:10:39Z,cash_out,4850,"Zindabazar, Sylhet",completed,1,injected_unusual
bkash_sim,2026-07-10T19:10:52Z,cash_out,3450,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T19:10:52Z,cash_out,14900,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:11:35Z,cash_out,4900,"Zindabazar, Sylhet",completed,1,injected_unusual
rocket_sim,2026-07-10T19:12:05Z,cash_out,3600,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T19:12:23Z,cash_out,6350,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:12:53Z,cash_out,4950,"Zindabazar, Sylhet",completed,1,injected_unusual
nagad_sim,2026-07-10T19:13:12Z,cash_out,700,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:13:12Z,cash_out,4850,"Zindabazar, Sylhet",completed,1,injected_unusual
nagad_sim,2026-07-10T19:13:13Z,cash_out,1850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:13:23Z,cash_in,1800,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T19:13:24Z,cash_out,3200,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T19:13:29Z,cash_in,5050,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:13:41Z,cash_in,3150,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T19:14:10Z,cash_out,2250,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:14:33Z,cash_out,4900,"Zindabazar, Sylhet",completed,1,injected_unusual
bkash_sim,2026-07-10T19:14:34Z,cash_in,650,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:14:38Z,cash_out,4850,"Zindabazar, Sylhet",completed,1,injected_unusual
bkash_sim,2026-07-10T19:14:54Z,cash_out,800,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:15:07Z,cash_out,4800,"Zindabazar, Sylhet",completed,1,injected_unusual
rocket_sim,2026-07-10T19:15:20Z,cash_out,5150,"Zindabazar, Sylhet",completed,1,injected_unusual
rocket_sim,2026-07-10T19:15:23Z,cash_out,4900,"Zindabazar, Sylhet",completed,1,injected_unusual
rocket_sim,2026-07-10T19:15:34Z,cash_out,5200,"Zindabazar, Sylhet",completed,1,injected_unusual
rocket_sim,2026-07-10T19:16:18Z,cash_out,1500,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:16:22Z,cash_out,950,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:16:31Z,cash_in,4200,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T19:17:04Z,cash_in,2000,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:17:08Z,cash_out,4800,"Zindabazar, Sylhet",completed,1,injected_unusual
rocket_sim,2026-07-10T19:17:53Z,cash_out,5100,"Zindabazar, Sylhet",completed,1,injected_unusual
rocket_sim,2026-07-10T19:18:11Z,cash_out,5150,"Zindabazar, Sylhet",completed,1,injected_unusual
nagad_sim,2026-07-10T19:18:22Z,cash_in,1300,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T19:18:33Z,cash_out,1350,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:18:43Z,cash_in,1800,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:18:45Z,cash_out,3950,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:18:49Z,cash_out,5100,"Zindabazar, Sylhet",completed,1,injected_unusual
rocket_sim,2026-07-10T19:18:57Z,cash_out,5100,"Zindabazar, Sylhet",completed,1,injected_unusual
bkash_sim,2026-07-10T19:19:02Z,cash_out,2800,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T19:19:26Z,cash_out,2600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T19:20:43Z,cash_out,4450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:20:44Z,cash_in,2200,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:21:09Z,cash_in,5850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T19:22:00Z,cash_out,1250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T19:22:06Z,cash_out,1550,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T19:22:37Z,cash_out,2500,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T19:22:43Z,cash_in,1950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
